FIPS,Admin2,Province_State,Population,name,value
40011,Blaine,Oklahoma,9429,4/19/21,18
40011,Blaine,Oklahoma,9429,4/20/21,18
40011,Blaine,Oklahoma,9429,4/21/21,18
40011,Blaine,Oklahoma,9429,4/22/21,18
40011,Blaine,Oklahoma,9429,4/23/21,18
40011,Blaine,Oklahoma,9429,4/24/21,18
40011,Blaine,Oklahoma,9429,4/25/21,18
40011,Blaine,Oklahoma,9429,4/26/21,18
40011,Blaine,Oklahoma,9429,4/27/21,18
40011,Blaine,Oklahoma,9429,4/28/21,18
40011,Blaine,Oklahoma,9429,4/29/21,18
40011,Blaine,Oklahoma,9429,4/30/21,18
40011,Blaine,Oklahoma,9429,5/1/21,18
40011,Blaine,Oklahoma,9429,5/2/21,18
40011,Blaine,Oklahoma,9429,5/3/21,18
40011,Blaine,Oklahoma,9429,5/4/21,18
40011,Blaine,Oklahoma,9429,5/5/21,18
40011,Blaine,Oklahoma,9429,5/6/21,18
40011,Blaine,Oklahoma,9429,5/7/21,18
40011,Blaine,Oklahoma,9429,5/8/21,18
40011,Blaine,Oklahoma,9429,5/9/21,18
40011,Blaine,Oklahoma,9429,5/10/21,18
40011,Blaine,Oklahoma,9429,5/11/21,18
40011,Blaine,Oklahoma,9429,5/12/21,18
40011,Blaine,Oklahoma,9429,5/13/21,18
40011,Blaine,Oklahoma,9429,5/14/21,18
40011,Blaine,Oklahoma,9429,5/15/21,18
40011,Blaine,Oklahoma,9429,5/16/21,18
40011,Blaine,Oklahoma,9429,5/17/21,18
40011,Blaine,Oklahoma,9429,5/18/21,18
40011,Blaine,Oklahoma,9429,5/19/21,19
40011,Blaine,Oklahoma,9429,5/20/21,19
40011,Blaine,Oklahoma,9429,5/21/21,19
40011,Blaine,Oklahoma,9429,5/22/21,19
40011,Blaine,Oklahoma,9429,5/23/21,19
40011,Blaine,Oklahoma,9429,5/24/21,19
40011,Blaine,Oklahoma,9429,5/25/21,19
40011,Blaine,Oklahoma,9429,5/26/21,20
40011,Blaine,Oklahoma,9429,5/27/21,20
40011,Blaine,Oklahoma,9429,5/28/21,20
40011,Blaine,Oklahoma,9429,5/29/21,20
40011,Blaine,Oklahoma,9429,5/30/21,20
40011,Blaine,Oklahoma,9429,5/31/21,20
40011,Blaine,Oklahoma,9429,6/1/21,20
40011,Blaine,Oklahoma,9429,6/2/21,20
40011,Blaine,Oklahoma,9429,6/3/21,20
40011,Blaine,Oklahoma,9429,6/4/21,20
