FIPS,Admin2,Province_State,Population,name,value
40001,Adair,Oklahoma,22194,10/8/20,10
40001,Adair,Oklahoma,22194,10/9/20,10
40001,Adair,Oklahoma,22194,10/10/20,10
40001,Adair,Oklahoma,22194,10/11/20,10
40001,Adair,Oklahoma,22194,10/12/20,10
40001,Adair,Oklahoma,22194,10/13/20,11
40001,Adair,Oklahoma,22194,10/14/20,11
40001,Adair,Oklahoma,22194,10/15/20,11
40001,Adair,Oklahoma,22194,10/16/20,11
40001,Adair,Oklahoma,22194,10/17/20,11
40001,Adair,Oklahoma,22194,10/18/20,11
40001,Adair,Oklahoma,22194,10/19/20,11
40001,Adair,Oklahoma,22194,10/20/20,11
40001,Adair,Oklahoma,22194,10/21/20,11
40001,Adair,Oklahoma,22194,10/22/20,11
40001,Adair,Oklahoma,22194,10/23/20,11
40001,Adair,Oklahoma,22194,10/24/20,11
40001,Adair,Oklahoma,22194,10/25/20,11
40001,Adair,Oklahoma,22194,10/26/20,11
40001,Adair,Oklahoma,22194,10/27/20,11
40001,Adair,Oklahoma,22194,10/28/20,11
40001,Adair,Oklahoma,22194,10/29/20,11
40001,Adair,Oklahoma,22194,10/30/20,11
40001,Adair,Oklahoma,22194,10/31/20,11
40001,Adair,Oklahoma,22194,11/1/20,11
40001,Adair,Oklahoma,22194,11/2/20,12
40001,Adair,Oklahoma,22194,11/3/20,12
40001,Adair,Oklahoma,22194,11/4/20,12
40001,Adair,Oklahoma,22194,11/5/20,12
40001,Adair,Oklahoma,22194,11/6/20,13
40001,Adair,Oklahoma,22194,11/7/20,13
40001,Adair,Oklahoma,22194,11/8/20,13
40001,Adair,Oklahoma,22194,11/9/20,13
40001,Adair,Oklahoma,22194,11/10/20,13
40001,Adair,Oklahoma,22194,11/11/20,13
40001,Adair,Oklahoma,22194,11/12/20,13
40001,Adair,Oklahoma,22194,11/13/20,13
40001,Adair,Oklahoma,22194,11/14/20,13
40001,Adair,Oklahoma,22194,11/15/20,13
40001,Adair,Oklahoma,22194,11/16/20,13
40001,Adair,Oklahoma,22194,11/17/20,13
40001,Adair,Oklahoma,22194,11/18/20,13
40001,Adair,Oklahoma,22194,11/19/20,13
40001,Adair,Oklahoma,22194,11/20/20,13
40001,Adair,Oklahoma,22194,11/21/20,13
40001,Adair,Oklahoma,22194,11/22/20,13
40001,Adair,Oklahoma,22194,11/23/20,13
40001,Adair,Oklahoma,22194,11/24/20,13
40001,Adair,Oklahoma,22194,11/25/20,13
40001,Adair,Oklahoma,22194,11/26/20,13
40001,Adair,Oklahoma,22194,11/27/20,13
40001,Adair,Oklahoma,22194,11/28/20,13
40001,Adair,Oklahoma,22194,11/29/20,13
40001,Adair,Oklahoma,22194,11/30/20,13
40001,Adair,Oklahoma,22194,12/1/20,13
40001,Adair,Oklahoma,22194,12/2/20,13
40001,Adair,Oklahoma,22194,12/3/20,13
40001,Adair,Oklahoma,22194,12/4/20,13
40001,Adair,Oklahoma,22194,12/5/20,13
40001,Adair,Oklahoma,22194,12/6/20,13
40001,Adair,Oklahoma,22194,12/7/20,13
40001,Adair,Oklahoma,22194,12/8/20,13
40001,Adair,Oklahoma,22194,12/9/20,13
