FIPS,Admin2,Province_State,Population,name,value
40013,Bryan,Oklahoma,47995,12/30/20,32
40013,Bryan,Oklahoma,47995,12/31/20,32
40013,Bryan,Oklahoma,47995,1/1/21,32
40013,Bryan,Oklahoma,47995,1/2/21,33
40013,Bryan,Oklahoma,47995,1/3/21,33
40013,Bryan,Oklahoma,47995,1/4/21,33
40013,Bryan,Oklahoma,47995,1/5/21,33
40013,Bryan,Oklahoma,47995,1/6/21,39
40013,Bryan,Oklahoma,47995,1/7/21,39
40013,Bryan,Oklahoma,47995,1/8/21,39
40013,Bryan,Oklahoma,47995,1/9/21,39
40013,Bryan,Oklahoma,47995,1/10/21,40
40013,Bryan,Oklahoma,47995,1/11/21,40
40013,Bryan,Oklahoma,47995,1/12/21,40
40013,Bryan,Oklahoma,47995,1/13/21,41
40013,Bryan,Oklahoma,47995,1/14/21,44
40013,Bryan,Oklahoma,47995,1/15/21,44
40013,Bryan,Oklahoma,47995,1/16/21,44
40013,Bryan,Oklahoma,47995,1/17/21,44
40013,Bryan,Oklahoma,47995,1/18/21,44
40013,Bryan,Oklahoma,47995,1/19/21,44
40013,Bryan,Oklahoma,47995,1/20/21,44
40013,Bryan,Oklahoma,47995,1/21/21,44
40013,Bryan,Oklahoma,47995,1/22/21,44
40013,Bryan,Oklahoma,47995,1/23/21,44
40013,Bryan,Oklahoma,47995,1/24/21,44
40013,Bryan,Oklahoma,47995,1/25/21,44
40013,Bryan,Oklahoma,47995,1/26/21,44
40013,Bryan,Oklahoma,47995,1/27/21,44
40013,Bryan,Oklahoma,47995,1/28/21,45
40013,Bryan,Oklahoma,47995,1/29/21,45
40013,Bryan,Oklahoma,47995,1/30/21,45
40013,Bryan,Oklahoma,47995,1/31/21,45
40013,Bryan,Oklahoma,47995,2/1/21,45
40013,Bryan,Oklahoma,47995,2/2/21,45
40013,Bryan,Oklahoma,47995,2/3/21,50
40013,Bryan,Oklahoma,47995,2/4/21,50
40013,Bryan,Oklahoma,47995,2/5/21,50
40013,Bryan,Oklahoma,47995,2/6/21,51
40013,Bryan,Oklahoma,47995,2/7/21,51
